,totPop_x,observed_Bladder_Per100k,observed_Bone_Per100k,observed_Brain_Per100k,observed_Breast_Per100k,observed_Colorectal_Per100k,observed_Esophagus_Per100k,observed_Kidney_Per100k,observed_Larynx_Per100k,observed_Leukemia_Per100k,observed_Liver_Per100k,observed_Lung_Per100k,observed_Mesothelioma_Per100k,observed_NHL_Per100k,observed_Nasal_Per100k,observed_Oral_Per100k,observed_Other_Per100k,observed_Ovary_Per100k,observed_Pancreas_Per100k,observed_Prostate_Per100k,observed_Soft_Tissue_Per100k,observed_Stomach_Per100k,observed_Testis_Per100k,observed_Thyroid_Per100k,observed_Uterus_Per100k,observed_Total_Per100k,n_5_1_fugitive_air,n_5_2_stack_air,airTotal,n_5_1_fugitive_air_benzene,n_5_2_stack_air_benzene,benzeneTotal,n_5_1_fugitive_air_toluene,n_5_2_stack_air_toluene,tolueneTotal,n_5_1_fugitive_air_ethylbenzene,n_5_2_stack_air_ethylbenzene,ethylbenzeneTotal,n_5_1_fugitive_air_xylene,n_5_2_stack_air_xylene,xyleneTotal,n_5_1_fugitive_air_formaldehyde,n_5_2_stack_air_formaldehyde,formaldehydeTotal,BTEX_fugitive,BTEX_stack,BTEX_total,n_5_1_fugitive_air_dioxin,n_5_2_stack_air_dioxin,dioxinTotal,pctSmoking,totPop_y,pctMale,pctElderly,income,higherEd,unemploy,FIPS,POP,POINT CANCER RISK,NONPOINT CANCER RISK,ONROAD CANCER RISK,NONROAD CANCER RISK,BACKGROUND CANCER RISK,SECONDARY CANCER RISK,TOTAL CANCER RISK,Z_1_1_2_2_TETRACHLOROETHANE,Z_1_1_2_TRICHLOROETHANE,Z_1_2_3_4_5_6_HEXACHLOROCYCLYHEXANE _ALL STEREO ISOMERS_,Z_1_2_DIBROMO_3_CHLOROPROPANE,Z_1_3_BUTADIENE,Z_1_3_DICHLOROPROPENE,Z_1_3_PROPANE SULTONE,Z_1_4_DICHLOROBENZENE,Z_1_4_DIOXANE,Z_2_4_6_TRICHLOROPHENOL,Z_2_4_DINITROTOLUENE,Z_2_4_TOLUENE DIAMINE,Z_2_4_TOLUENE DIISOCYANATE,Z_2_NITROPROPANE,Z_3_3_DICHLOROBENZIDINE,Z_3_3_DIMETHOXYBENZIDINE,Z_3_3_DIMETHYLBENZIDINE,Z_4_4_METHYLENE BIS_2_CHLOROANILINE_,Z_4_4_METHYLENEDIANILINE,Z_4_DIMETHYLAMINOAZOBENZENE,ACETALDEHYDE,ACETAMIDE,ACRYLAMIDE,ACRYLONITRILE,ALLYL CHLORIDE,ANILINE,ARSENIC COMPOUNDS_INORGANIC INCLUDING ARSINE_,BENZENE _INCLUDING BENZENE FROM GASOLINE_,BENZIDINE,BENZOTRICHLORIDE,BENZYL CHLORIDE,BERYLLIUM COMPOUNDS,BIS_2_ETHYLHEXYL_PHTHALATE _DEHP_,BIS_CHLOROMETHYL_ ETHER,BROMOFORM,CADMIUM COMPOUNDS,CAPTAN,CARBON TETRACHLORIDE,CHLORDANE,CHLOROBENZILATE,CHROMIUM COMPOUNDS,COKE OVEN EMISSIONS,CYANIDE COMPOUNDS,DDE _1_1_DICHLORO_2_2_BIS_P_  CHLOROPHENYL_ ETHYLENE_,DICHLOROETHYL ETHER _BIS_2_CHLOROETHYL_ETHER_,DICHLORVOS,EPICHLOROHYDRIN,ETHYL CARBAMATE _URETHANE_ CHLORIDE _CHLOROETHANE_,ETHYLBENZENE,ETHYLENE DIBROMIDE _DIBROMOETHANE_,ETHYLENE DICHLORIDE _1_2_DICHLOROETHANE_,ETHYLENE OXIDE,ETHYLENE THIOUREA,ETHYLIDENE DICHLORIDE _1_1_DICHLOROETHANE_,FORMALDEHYDE,HEPTACHLOR,HEXACHLOROBENZENE,HEXACHLOROBUTADIENE,HEXACHLOROETHANE,HYDRAZINE,ISOPHORONE,METHYL TERT_BUTYL ETHER,METHYLENE CHLORIDE _DICHLOROMETHANE_,N_NITROSODIMETHYLAMINE,N_NITROSOMORPHOLINE,NAPHTHALENE,NICKEL COMPOUNDS,NITROBENZENE,O_TOLUIDINE,PAHPOM,PENTACHLORONITROBENZENE _QUINTOBENZENE_,PENTACHLOROPHENOL,POLYCHLORINATED BIPHENYLS _AROCLORS_,PROPYLENE DICHLORIDE _1_2_DICHLOROPROPANE_,PROPYLENE OXIDE,TETRACHLOROETHYLENE _PERCHLOROETHYLENE_,TOXAPHENE _CHLORINATED CAMPHENE_,TRICHLOROETHYLENE,TRIFLURALIN,VINYL BROMIDE,VINYL CHLORIDE
observed_Liver_Per100k,-0.0544411339122,0.23472278715,0.0119217807241,0.202278304511,0.248274729222,0.333665004427,0.125422701647,0.228367495461,0.252244611112,0.165420931549,1.0,0.300254670571,0.105501859184,0.210284087625,0.165390129351,0.192397078522,0.313921446958,0.112904912918,0.248637130284,0.208840468461,0.13417740244,0.216823743508,0.0113082092827,0.137220029651,0.162836706283,0.375628352134,-0.00563329228606,-0.00813298372185,-0.00840687514007,0.000539116875718,0.00254141014757,0.0024625114415,0.0133451880729,-0.0186179807134,-0.00238917349465,-0.0152490592697,-0.015484374633,-0.0153779245808,-0.00643082682535,-0.0149840151291,-0.0134582465595,-0.0204271249961,-0.0174098865507,-0.0241569425674,-0.000744958981992,-0.00730059156098,-0.00695844938209,-5.33552311858e-05,-0.0223896790462,-0.0220889205383,-0.0462694252969,-0.0544411339122,-0.0326892427676,0.111577556608,-0.123945847009,-0.116862236584,0.0772228752689,-0.0497945029833,-0.0334710724605,0.0352757714445,0.159663825088,0.102836407131,0.163498563044,0.0895219668811,0.143642252851,0.166377377731,8.12506539748e-05,0.000793842291836,,0.054593610093,0.158328085621,0.137811720282,,0.132188216518,-0.00436194844589,0.00388684446302,0.102186821576,,0.00891582881942,0.137089243121,,,,-0.0198728035693,-0.00736784155335,-0.0191894322559,0.158992797344,0.132533056392,-0.0212535457683,0.0553605681059,0.0993457220471,-0.00460354615135,0.154899381663,0.15939100463,-0.0879191358396,,0.104867623379,0.147600810686,0.0967383813973,-0.00961896630618,0.0139540050718,0.155724195608,,-0.00957405919497,,,0.0842002143784,-0.0246918635839,,,0.040627776711,,0.0789376513259,-0.00907934917421,0.168052335705,0.0128167609658,0.138175221936,0.130522535517,,-0.0082486549269,0.165144891828,,-0.0293445480924,0.0418435890587,-0.0194634600436,0.104995324595,0.129496188489,0.152312118172,0.161202534408,-0.0197533289885,-0.0197533310405,0.168912318607,0.152255498524,0.0969707335587,0.03487787553,-0.0161355474621,-0.0197533280886,-0.0200378075179,-0.0532143089466,0.10443901932,0.102566310708,0.125128305933,,0.0503309084668,-0.0279254404688,-0.0234626130438,0.101498250969
observed_Lung_Per100k,-0.147613638117,0.653721361846,0.0524215845842,0.468634288872,0.610982580471,0.665341130845,0.366411631885,0.530746557643,0.497154598954,0.479170591159,0.300254670571,1.0,0.323368541522,0.463457287334,0.334474948066,0.31095423302,0.62718956716,0.302138486463,0.495389631575,0.456401142028,0.165612859594,0.248680829058,0.144874520636,0.206749190228,0.411737870952,0.819018788896,0.0453883410329,0.0110577803024,0.0149489922258,0.0161247407601,0.0145685733752,0.0153952643797,0.0213557774685,0.00661525782051,0.0182406623512,0.032692153226,0.0332907140521,0.0330166308242,0.0445017762095,0.0343533387231,0.0372060870398,0.0758293265147,0.0125433562533,0.0541670215559,0.0184278708744,-0.00428131914274,-0.00280733671767,-0.0144818561313,0.0222360916328,0.0212973091127,0.261188550136,-0.147613638117,-0.0404463301834,0.426431871032,-0.0333368923992,0.0217034136695,-0.0861895897111,0.0224162355981,-0.112990678151,-0.0694145551003,-0.239563227594,-0.174944647627,-0.264099474963,-0.304643928982,-0.363212716342,-0.305457133175,0.0239143047842,0.026234614061,,-0.119628272685,-0.299765276094,-0.380505744621,,-0.356877299031,0.0156099178421,0.0434684718976,-0.198789669393,,-0.0323712543463,-0.369836960151,,,,0.0846137086886,0.034298539856,0.0829306315681,-0.345867733143,-0.363901533908,0.00973013682206,-0.114207496407,-0.188446687479,0.0884915100757,-0.264789565989,-0.247326101597,0.264043572728,,-0.213344523244,-0.305784747765,-0.278458398858,-0.000330229045221,0.00929536522255,-0.241707613263,,-0.181437558156,,,-0.168298570228,0.104869915715,,,-0.0770410168901,,-0.206378866244,0.0148510420341,-0.249300071417,-0.0500006910206,-0.244535781022,-0.342671512158,,0.0491579690385,-0.330735063562,,0.13138317439,-0.0783414068424,0.0849303620232,-0.244348491871,-0.350445457702,-0.303863345174,-0.287338362408,0.087096845468,0.0870968459709,-0.304876028808,-0.163034408148,-0.201306140076,-0.0163638475439,0.207980597525,0.0870968481689,0.0884395859642,0.240349560489,-0.356988477399,-0.200906798913,-0.344409700039,,-0.197246126445,0.0916140894652,-0.0228902322158,-0.200671697182
observed_Mesothelioma_Per100k,-0.0414336645346,0.267144918897,-0.0255250986778,0.219923022213,0.263722781659,0.26778124014,0.21130567643,0.280656464975,0.215583048988,0.163249608903,0.105501859184,0.323368541522,1.0,0.19728147921,0.163846543592,0.0706147304977,0.274124499614,0.0816790174247,0.204936339589,0.180752741046,0.0203229581214,0.111727867142,0.039844501971,0.064737015443,0.285805998158,0.337861686849,0.0059649935747,-0.00757149907412,-0.00678103631759,0.0337125914465,0.00246843679775,0.00564844073236,-0.00629331701564,5.19615736542e-06,-0.00419080384447,0.0240632663955,0.022984362934,0.0235234733578,0.0226144730717,0.0204084303035,0.0212873122958,0.00527452231988,0.0223615677816,0.0184174481857,0.0209010512424,-0.00519506226284,-0.00350502824608,-0.00549961526783,-0.00256689487095,-0.00277433729621,0.0762742979349,-0.0414336645346,0.0360824348368,0.148852421411,0.0600872808137,0.0612543146678,-0.0522341814617,0.00119920099535,-0.0316412531381,-0.0111281017223,-0.0709442711042,-0.0634167832724,-0.0562227552338,-0.08845694569,-0.112397824367,-0.0880500788566,0.00612932466873,0.0265066251917,,-0.0305870074486,-0.0956251843004,-0.125534328305,,-0.113902096931,0.0122446661052,0.0296799325726,-0.0275180864195,,0.0199919281204,-0.114348478623,,,,0.0426477668692,-0.0132485072587,0.0424166395999,-0.100725272723,-0.123867598531,-0.0099250337067,-0.031671938179,-0.0306617474601,0.0755908484332,-0.0418222986294,-0.0751568187586,0.0891613771361,,-0.0288127843248,-0.0800357218544,-0.0797792094061,0.0351916863695,0.0159734405165,-0.0431683309493,,-0.0409688374553,,,-0.0280505160193,0.0600673954153,,,-0.0247299222497,,-0.0748821084698,-0.00594893354483,-0.0819575793881,0.0158108452988,-0.0549877508189,-0.110457488955,,0.0185424681961,-0.0893047721669,,0.042492033473,-0.0254418052901,0.0433305691945,-0.0746685160421,-0.116847021545,-0.091039292925,-0.0711205183042,0.0443166279223,0.0443166293207,-0.10592813399,-0.00307819404453,-0.0344741393597,0.0268991022182,0.0343768961996,0.0443166377973,0.0444974193869,0.0366464548469,-0.113694305136,-0.02758516467,-0.0979701967314,,-0.0714369890985,0.00444537554455,-0.0110972740332,-0.0289852302126
observed_NHL_Per100k,-0.0495555013566,0.504000274114,0.047104627937,0.327342402401,0.533909156599,0.472336560442,0.24160106674,0.408535351472,0.196276534644,0.408951706436,0.210284087625,0.463457287334,0.19728147921,1.0,0.198425697292,0.252953788746,0.571189741219,0.272647593764,0.369692121066,0.481682606554,0.247311253561,0.163489754081,0.165917411667,0.309782219454,0.370826793331,0.65995520107,0.0240832307262,0.004311664388,0.00642446210425,0.031529766185,0.0349184513866,0.0362013899772,0.0165778631727,0.0180617115034,0.0219932031618,0.0412861396966,0.0406619887517,0.0409887303372,0.0545827797189,0.0346097137597,0.0395643160452,0.0194600162478,0.0195288397497,0.0250197188278,0.0336903699464,0.00371337159946,0.00578781189091,-0.0227326453369,0.0244634174276,0.0231311325262,0.0428852733344,-0.0495555013566,-0.0139137397014,0.415641918879,0.203763555754,0.244174735051,-0.214021619287,0.0522234227651,-0.0248956515654,-0.0801750083231,-0.155806402189,-0.0691005521969,-0.122755794518,-0.130897057337,-0.204697411027,-0.160327645688,0.0270026941505,-0.00900057535729,,-0.0755663398482,-0.144469486172,-0.242548168118,,-0.196676653472,-0.0175775396906,0.0248505972375,-0.128607569408,,-0.0132388109506,-0.236116016065,,,,0.0412937077274,-0.00612271263784,0.0401500336321,-0.180443565393,-0.243854639704,-0.0132346695635,-0.0368897330442,-0.127332666597,-0.0031515204051,-0.118644445798,-0.120034104448,0.103756468651,,-0.130001653412,-0.15605949115,-0.122012825971,-0.00769878589828,-0.00911083895678,-0.125192875955,,-0.10986940821,,,-0.116584914355,0.0421503690299,,,-0.058971850085,,-0.134866452565,0.0322716523968,-0.134468901268,-0.0530316237419,-0.0975991246499,-0.189420342997,,0.0353970562626,-0.165682546972,,0.0589906120792,-0.0593757223647,0.0410664222985,-0.15283216924,-0.233117890335,-0.140706942354,-0.15898957681,0.0420572928618,0.042057292698,-0.179033972572,-0.0694654642626,-0.119489889671,-0.021418208449,0.0780882550134,0.0420572991189,0.0425069465778,0.0835478358825,-0.169854973874,-0.130530522147,-0.17611360992,,-0.14339518362,0.0254426224804,-0.0129359899155,-0.125891042714
observed_Nasal_Per100k,-0.0362251922433,0.297733509105,0.027368362954,0.278252923594,0.300238709116,0.348960375183,0.13239124512,0.269953807164,0.298168143815,0.18091859117,0.165390129351,0.334474948066,0.163846543592,0.198425697292,1.0,0.0641617439976,0.269597107568,0.166328468055,0.205212886973,0.207342369684,0.116225503489,0.12148409956,0.0285376281537,0.119205311652,0.155664741335,0.36441354472,-0.0187713467191,0.0112267585864,0.00912887511248,-0.00808681991642,-0.00865149509998,-0.00899633543052,-0.00918305492448,-0.0139944572442,-0.0146004250583,-0.00563047351881,-0.00625850728173,-0.00595535536562,-0.00834011157662,-0.00842073224736,-0.00857190395868,-0.00782440337925,-0.0111267365799,-0.0122922540121,-0.00950061517984,-0.00610158070095,-0.00641488060075,-0.00486741061764,0.00676596693526,0.00646001870259,0.0715177848223,-0.0362251922433,-0.0183966994845,0.066231784772,-0.0132572620305,-0.0015388444082,-0.0368602364481,-0.0243957132591,-0.0213390809066,-0.00908481089244,-0.0326530977386,-0.018159144499,-0.0466692635215,-0.0574532735396,-0.0585643082698,-0.0460461004738,0.00621537524422,0.00537315241199,,-0.00438808730794,-0.0477165019523,-0.0561862146868,,-0.0613725526209,0.0119583013631,-0.00251157354094,-0.0387454747881,,0.0365477704353,-0.0556787822344,,,,0.00558455718045,-0.0194373613549,0.00548122343489,-0.0553073303689,-0.0490950442197,-0.00259160350551,-0.0202342346639,-0.0296651230177,0.00347007531118,-0.0451502321622,-0.0341346174561,0.0512377761178,,-0.0388663681298,-0.0460128049391,-0.0294140455714,0.00304633969806,0.00726295247869,-0.0395939016325,,-0.0337842859283,,,-0.02513389565,0.0129262658627,,,0.00608862163924,,-0.0495075745996,0.000503622649218,-0.0352760827767,0.0190659606884,-0.0365227411632,-0.0690131052395,,0.0114294828052,-0.0521649172706,,0.0148853962678,0.00552835677512,0.00647538041333,-0.0479595208137,-0.0498208974117,-0.0535597330376,-0.0483155342653,0.0075840435724,0.00758404690255,-0.0410095669566,-0.0278647603202,-0.0413444249838,-0.0134586768094,0.04435158769,0.00758402535529,0.00782141729114,0.0412485475746,-0.0604201879337,-0.0381985832602,-0.0564913002103,,-0.0299161249125,-0.00250168645054,-0.0115456774521,-0.0392344320608
observed_Oral_Per100k,-0.0709349504959,0.250313789899,0.0170896717815,0.0918412296466,0.290886425741,0.253403255181,0.15041538621,0.217166508507,0.148862646089,0.1671241522,0.192397078522,0.31095423302,0.0706147304977,0.252953788746,0.0641617439976,1.0,0.320955397842,0.153318643601,0.124072470035,0.229597559115,0.0952367170213,0.108629794752,0.122703737396,0.19816961287,0.158876118971,0.372000213675,0.0291017373052,0.0293326505896,0.0311397680568,0.0220906658223,0.0407281037266,0.0407835467348,-0.00502903303201,0.00411199183157,-0.000859528865707,0.0376892546372,0.0384019246881,0.0380749194628,0.0317294822425,0.0364718255563,0.0361890114123,0.0638168796481,0.022052840765,0.0534237006375,0.0232440394385,0.000920534653739,0.00243998731488,-0.00386089783938,0.0182723246322,0.0178549299484,0.125635775931,-0.0709349504959,-0.0154339955478,0.248537595815,0.0315349683529,0.0423417467082,-0.0640030510072,0.00967826680492,-0.0492871463739,-0.0298882499806,-0.102172838235,-0.084658655723,-0.0940266386943,-0.131493391572,-0.174294049579,-0.131677577777,0.0142500810778,0.0435506003976,,-0.0544200655776,-0.130321426154,-0.181613741293,,-0.163589535781,0.00906165289361,-0.00341460572374,-0.0756694330198,,-0.00376341966816,-0.173384956358,,,,0.0785948117148,0.0355812282716,0.0780686268857,-0.159027831254,-0.172842997718,-0.00486137964938,-0.0439632311552,-0.0749722688526,0.0861978067667,-0.0932568305035,-0.102043223407,0.120933029402,,-0.0706661983589,-0.121541891479,-0.154476944714,-0.0138700972971,0.0298031013482,-0.0836813117019,,-0.147394394294,,,-0.0683886097387,0.0804813210392,,,-0.0453070681643,,-0.104089689514,0.0321464022373,-0.0988866529027,-0.0176688304887,-0.102388948487,-0.17352954168,,0.0251491049455,-0.14512375337,,0.0980446232306,-0.0460462817282,0.0785675328098,-0.101977066172,-0.160892869481,-0.124895700832,-0.122855949995,0.0790572243345,0.0790572199761,-0.139373114285,-0.0445090673767,-0.0794495358862,0.0340434327339,0.0888300591194,0.0790572204047,0.0795634956511,0.0948695765003,-0.178137965928,-0.078409203489,-0.153419139702,,-0.122896533637,0.0249873293781,-0.018818913117,-0.0779575869491
observed_Other_Per100k,-0.104341764279,0.658216448667,0.0284778901567,0.43382444051,0.676929523608,0.635721992462,0.323636337761,0.477660537659,0.322021229108,0.504547975042,0.313921446958,0.62718956716,0.274124499614,0.571189741219,0.269597107568,0.320955397842,1.0,0.358658300895,0.553210052141,0.630148217931,0.281832975213,0.19479976243,0.156307670757,0.34061420214,0.431211678058,0.859548756857,0.00821814659132,0.00488679321925,0.00550214481597,0.0231472679935,0.0206742892687,0.0218734134747,0.010971121947,0.0136667307952,0.0155934135634,0.000812690014899,0.00142087543408,0.00112478418049,0.0134359124651,-0.000278977961995,0.00264241335738,0.0216851648512,-0.0030847627648,0.0109419509503,0.015157152944,0.00629415454591,0.00697890994028,-0.0170016322024,0.00608564771229,0.00525454134012,0.109055430736,-0.104341764279,-0.0796794015529,0.523873130607,0.189242979556,0.253582663679,-0.18287176723,0.0543224435075,-0.0718085075811,-0.0687270258953,-0.157720719917,-0.103872343765,-0.120724519161,-0.16101489043,-0.248804717907,-0.181349943034,0.0195617126104,0.0246192883566,,-0.088533395379,-0.175547983404,-0.288403730629,,-0.237804352969,-0.0142585507458,0.0166365719323,-0.122824213454,,-0.0125679512845,-0.276688644751,,,,0.0814805489779,0.010649348076,0.08008250269,-0.216913771509,-0.285265985058,-0.00836903292473,-0.054386279216,-0.127421690505,0.0448098525937,-0.108796674485,-0.133505238683,0.141708341339,,-0.111848376843,-0.172305963849,-0.153669175362,-0.0111494558924,0.0112011878006,-0.112004716781,,-0.127917944898,,,-0.103602104234,0.0935231800191,,,-0.0770097897666,,-0.166058433902,0.0236952188481,-0.153967004814,-0.00811468624871,-0.108953711645,-0.2342038928,,0.0360649742098,-0.193213268895,,0.103639154379,-0.0775727918816,0.0820205841681,-0.186210154049,-0.270143432124,-0.170674706513,-0.172879430632,0.0841205945649,0.0841205948463,-0.215733094647,-0.0369240516805,-0.112148327323,0.0134621121817,0.133071422054,0.0841205894323,0.084857973861,0.131531814693,-0.223871220192,-0.123951540097,-0.218152008888,,-0.168834205458,0.0335519845672,-0.01676438202,-0.12456065848
observed_Ovary_Per100k,-0.0470223737595,0.328963656811,0.042165205752,0.203315576596,0.378707511284,0.364512275481,0.137405665495,0.28723626437,0.159774388167,0.218687962552,0.112904912918,0.302138486463,0.0816790174247,0.272647593764,0.166328468055,0.153318643601,0.358658300895,1.0,0.217389894306,0.30240715992,0.179416609759,0.127231388189,0.0613776330486,0.270540759412,0.26769162422,0.439869857917,-0.00739066322968,-0.00934501230152,-0.0097453254022,-0.0153526919944,-0.0200285008747,-0.0204962801029,0.00149334392727,0.00734389024345,0.00544561922783,-0.00315941768778,-0.00279343198218,-0.0029735914949,-0.000423819309067,-0.00274559518592,-0.0023049920827,0.0172744874049,-0.00139215904306,0.00944256080548,-0.00756720817294,0.0105203042147,0.00944403678192,-0.0160434120586,0.0223470374567,0.0213379849947,0.0178663517429,-0.0470223737595,-0.02810033575,0.266129019364,0.104647317657,0.13666927982,-0.122842648472,0.0168258755255,-0.0295357421285,-0.0375434706271,-0.0916631136773,-0.0172779826175,-0.0821937588998,-0.068946592197,-0.116306404853,-0.0876654506049,0.0295122207287,-0.0261809868952,,-0.0447834896789,-0.0744979241431,-0.139187545736,,-0.100342430296,-0.00681201964093,0.014537606767,-0.0733915971427,,-0.0100073017194,-0.136883918139,,,,0.00429835640764,0.0388455441221,0.00337036005414,-0.100388599085,-0.142756520256,0.0132573278891,0.000134099940666,-0.0786771330215,0.0052648735318,-0.0756218922487,-0.0625380163007,0.048398024215,,-0.0670433824941,-0.0974773483471,-0.069233538527,-0.012364833373,-0.0206807483038,-0.0935526816573,,-0.0430999544681,,,-0.0629829512524,0.0134752350769,,,-0.0350222447503,,-0.105711986416,0.00753632534657,-0.0694018472236,-0.000444894336596,-0.0444356300627,-0.0806615578845,,0.0330564175847,-0.0950406554071,,0.0176050446737,-0.0366338555123,0.00429195578826,-0.113654698649,-0.139149830157,-0.0691173387154,-0.0886513637308,0.00532123204005,0.00532123555988,-0.0940400242548,-0.0505533012635,-0.0612640548478,-0.0356744169942,0.0471519871451,0.0053212268337,0.00572917155251,0.0682856364822,-0.0686326229778,-0.0751210943227,-0.097111422143,,-0.0830755987056,0.0519485540389,-0.0244410866166,-0.0680617526914
observed_Pancreas_Per100k,-0.0807709732265,0.51534469817,0.0911255670248,0.405727288249,0.467632833087,0.503737602911,0.227833014513,0.359043157558,0.278435264118,0.40879520183,0.248637130284,0.495389631575,0.204936339589,0.369692121066,0.205212886973,0.124072470035,0.553210052141,0.217389894306,1.0,0.413819810846,0.113011056273,0.207422108897,0.0987597773757,0.171634780915,0.283223081479,0.626320371617,0.0097723709565,-0.0120611649942,-0.0107767707067,-0.0037116159402,-0.00982702231412,-0.00968158602108,0.0117356725561,0.00649888168587,0.0117591680219,-0.00380816823435,-0.00383649937629,-0.0038247543863,0.0104087174851,-0.00618659739028,-0.00276860522852,-0.00749657244482,-0.00167492726124,-0.00565148046189,0.00125146530966,-0.00107699120214,-0.000934628326797,-0.00680781753589,-0.00444194531983,-0.00468161434585,0.0498771428814,-0.0807709732265,-0.0510962675648,0.413281654776,0.0850086972688,0.115418069061,-0.0931163512618,0.025083842431,-0.0626102856074,-0.0224657173604,-0.0770536706862,-0.0429403817164,-0.0321068318718,-0.0668421578053,-0.109438330126,-0.0746819602002,0.00898871589265,-0.0108958862767,,-0.0403941553722,-0.0678352561458,-0.137448108741,,-0.109910395268,-0.0132629428035,0.0292744507865,-0.056911468449,,-0.0157445427019,-0.131141739844,,,,0.0151312702528,-0.0100535807299,0.0143874597643,-0.0900922202018,-0.141595910019,0.00148230952337,-0.00796971048371,-0.0592927683491,0.0245193533126,-0.0374867483222,-0.0528833612562,0.0655447404067,,-0.0696673022525,-0.083328564115,-0.0614724366916,-0.0174683611452,-0.0101180553849,-0.0429828730295,,-0.0386435112831,,,-0.035684706245,0.0206061303881,,,-0.029978036973,,-0.0741055237235,-0.00058925694403,-0.0719085793237,-0.0218679954761,-0.0206610552293,-0.105595258286,,0.0183854644253,-0.0760548981418,,0.0239897118173,-0.0303756586112,0.015576720562,-0.0912782100001,-0.133981118638,-0.0624655159297,-0.0718490141505,0.0168960322008,0.0168960317664,-0.106176677378,0.00450530946128,-0.0521410816745,-0.0109067192632,0.0666628112211,0.0168960336498,0.017203702825,0.0519515749431,-0.0927813523511,-0.0578463670748,-0.094589697812,,-0.0729498956407,0.0294153856708,-0.0118305608489,-0.05403956678
observed_Prostate_Per100k,-0.108254625567,0.536544777834,0.0392036137228,0.340667691342,0.625683259916,0.521849233374,0.280010615551,0.39482325684,0.219824371078,0.391335654449,0.208840468461,0.456401142028,0.180752741046,0.481682606554,0.207342369684,0.229597559115,0.630148217931,0.30240715992,0.413819810846,1.0,0.286271529857,0.138253608545,0.123046061109,0.287130043523,0.372383543919,0.748344801428,-0.00747520303999,-0.0106005434531,-0.010969915959,0.0125972419309,0.00710236993018,0.00797013005366,-0.0007639956586,-0.00681208335458,-0.00463729389726,0.000885475479707,0.000474982073865,0.000675607089849,0.00580929280017,-0.00622776190119,-0.00378339603801,-0.000554705845947,-0.000836714748233,-0.000904100584786,5.37069516952e-05,-0.00488095521256,-0.00461496612621,-0.0283201376389,0.0109643739016,0.00956877445189,0.0727937914728,-0.108254625567,-0.0553381145938,0.368147548509,0.229200955391,0.258645000357,-0.170827172224,0.0534126624598,-0.0779005322277,-0.0846739311728,-0.236046032614,-0.144069376945,-0.183842498721,-0.189348317449,-0.254127540157,-0.24222112147,0.0188560850632,-0.0237211340221,,-0.108189082406,-0.218285518953,-0.299601051952,,-0.252700497619,-0.0268502414075,0.00794588545616,-0.170054205022,,-0.0316652633537,-0.293112780383,,,,0.0438041052882,0.0183236236867,0.0425317876142,-0.245216792999,-0.300186359632,-0.0189512400503,-0.0692073391417,-0.175712558976,0.0118191243991,-0.183074289635,-0.215013966605,0.165236017091,,-0.156220329365,-0.232416015336,-0.165198562101,-0.00776061166498,-0.0257910745289,-0.191598007595,,-0.0948679597343,,,-0.152497588008,0.05791180048,,,-0.0888592928974,,-0.188874569619,0.0366667539483,-0.216947818542,0.00463243447756,-0.159633924428,-0.261248066101,,0.0346854486327,-0.232416363704,,0.0503805072649,-0.0898179026093,0.0441764038376,-0.213142784869,-0.289321731201,-0.219923191247,-0.233628137374,0.0459808013177,0.0459808031768,-0.261027549485,-0.122471076737,-0.176463852746,-0.0468996578415,0.0444337921566,0.045980809129,0.0463300841046,0.0673255090994,-0.221843007603,-0.171964856585,-0.250436718473,,-0.185174264847,-0.0195019389538,-0.0167696298575,-0.168046607027
